EventName,SessionName,Track,Category,Level,Selected
PASS Summit 2014,Tune your Tabular Models  in SQL Server 2012 Analysis Services ,"BI Platform Architecture, Development & Administration",General Session (75 minutes),400,0
PASS Summit 2014,Manage Your Workload with Resource Governor in SQL Server 2014,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,A Gourmet Menu of SQL Server High Availability Options,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,"Guessing Games: Statistics, Heuristics, and Row Estimations",Enterprise Database Administration & Deployment,General Session (75 minutes),400,1
PASS Summit 2014,Clustering - A Recipe for Increasing SQL Server Availability,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,Bad Plan! Sit!,Application & Database Development,General Session (75 minutes),300,0
PASS Summit 2014,Real World SQL Server High Availability Masterclass,Enterprise Database Administration & Deployment,Pre-Conference Session (full day),300,0
PASS Summit 2014,Performance Tuning - Intro to Execution Plans,Application & Database Development,General Session (75 minutes),200,0
PASS Summit 2014,Wait Watchers - Gain Performance Increases Fast!,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,"Keeping the ""Business"" in Business Intelligence","BI Platform Architecture, Development & Administration",General Session (75 minutes),100,0
PASS Summit 2014,Minions and Me,Professional Development,General Session (75 minutes),100,0
PASS Summit 2014,The Day After Tomorrow; Why You Need to Baseline,Enterprise Database Administration & Deployment,General Session (75 minutes),100,0
PASS Summit 2014,A DBA’s guide to Flash Storage,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,Hiding Data in SQL Server with Steganography,Enterprise Database Administration & Deployment,Lightning Talk (10 minutes),200,0
PASS Summit 2014,The Big Backup Theory,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,Power Query:  Beyond The Basics,BI Information Delivery,General Session (75 minutes),400,0
PASS Summit 2014,Advanced Processor Selection for SQL Server 2014,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,Deep Dive into MDX Scoped Assignments,"BI Platform Architecture, Development & Administration",General Session (75 minutes),500,1
PASS Summit 2014,"PerformancePoint: Not a Lost Treasure, an Analytic Gem",BI Information Delivery,General Session (75 minutes),100,0
PASS Summit 2014,SQL Server Storage Engine and Data File Internals,Enterprise Database Administration & Deployment,Pre-Conference Session (full day),500,0
PASS Summit 2014,Delivering Analytics with Excel 2013: 10 Secrets for Success,BI Information Delivery,General Session (75 minutes),100,0
PASS Summit 2014,Bring on the Revolution: Meet sys.dm_exec_query_profiles,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,Introduction to BIML and BIMLScript ,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2014,It’s Keen to Upgrade to SQL Server 2014,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,SSIS project deployments with multiple developers,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2014,Deadlocks. Everything that developer needs to know about locks and deadlock,Application & Database Development,General Session (75 minutes),300,0
PASS Summit 2014,SQL Server AlwaysOn Quickstart,Enterprise Database Administration & Deployment,General Session (75 minutes),100,1
PASS Summit 2014,SQL Server Troublshooting with DMV and Perfmon,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,Troubleshooting DAX,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,0
PASS Summit 2014,Backup Design and Performance Tuning,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,Pour Some Cloud On Me,Cloud Application Development & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,How to Use DMV Queries to Measure SQL Server Performance,Enterprise Database Administration & Deployment,Half-Day Session (3 hours),100,0
PASS Summit 2014,Power Query M Scripts:  And Overview,BI Information Delivery,General Session (75 minutes),200,0
PASS Summit 2014,SQL Server: Performance Tuning and Troubleshooting,Application & Database Development,General Session (75 minutes),300,0
PASS Summit 2014,Pervasive BI:  Increasing User Adoption,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2014,Introduction to AlwaysOn Availability Groups,Enterprise Database Administration & Deployment,General Session (75 minutes),200,1
PASS Summit 2014,DIY Performance Reporting with SQL Server 2014,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,Windows Clustering for the DBA,Enterprise Database Administration & Deployment,General Session (75 minutes),100,0
PASS Summit 2014,Redline your SSIS development velocity with Biml,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,0
PASS Summit 2014,Change Data Capture & Change Tracking Deep Dive,Application & Database Development,General Session (75 minutes),200,0
PASS Summit 2014,Kerberos Configuration,Enterprise Database Administration & Deployment,Lightning Talk (10 minutes),200,0
PASS Summit 2014,Having SQL Server Keep an Eye on Oracle Databases,"BI Platform Architecture, Development & Administration",General Session (75 minutes),100,0
PASS Summit 2014,What HA/DR Option(s) Are Right For You?,Enterprise Database Administration & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,Rock Your Data Warehouse with SQL Server 2014 Columnstore Indexes,Enterprise Database Administration & Deployment,General Session (75 minutes),200,1
PASS Summit 2014,SSIS Project Deployment Model: Deployment and maintenance,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2014,From Impaired To Insightful Analysis With Geospatial Data,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2014,I Want It NOW! Data Visualization with Power View,BI Information Delivery,General Session (75 minutes),100,1
PASS Summit 2014,Silent Performance Killers Lurking in Your Code,Application & Database Development,General Session (75 minutes),200,0
PASS Summit 2014,??? Question ??? - Has Power BI Q&A the answer?,BI Information Delivery,General Session (75 minutes),200,0
PASS Summit 2014,"No More ""Are Where There Yet?"" With Tabular Model","BI Platform Architecture, Development & Administration",General Session (75 minutes),300,0
PASS Summit 2014,Creating SSRS Reports Efficiently Through Best Practices,BI Information Delivery,General Session (75 minutes),100,0
PASS Summit 2014,Choosing Data Storage for Modern Applications in Windows Azure,Cloud Application Development & Deployment,General Session (75 minutes),200,0
PASS Summit 2014,You Can Still Analyze Data with T-SQL ... No Really,Application & Database Development,General Session (75 minutes),400,0
PASS Summit 2014,Indexes from A to Z,Enterprise Database Administration & Deployment,Pre-Conference Session (full day),300,0
PASS Summit 2014,Let's build self-service BI solution in under 3 hours!,BI Information Delivery,Half-Day Session (3 hours),100,0
PASS Summit 2014,Lessons learned from implementing In-Memory OLTP,Application & Database Development,General Session (75 minutes),200,0
PASS Summit 2014,Building Bullet-Resistant SSIS Packages,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,1
PASS Summit 2014,Integration Services 2012 Logging: From Configuration to Analysis,"BI Platform Architecture, Development & Administration",General Session (75 minutes),300,0
PASS Summit 2014,Automating SQL Server Administration,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,SQL Server Features That Will Blow Your Mind!,Application & Database Development,General Session (75 minutes),200,0
PASS Summit 2014,The Developer’s Guide to the Data Type,Application & Database Development,General Session (75 minutes),100,0
PASS Summit 2014,Best Practices for Dealing with Real-Life database Challenges ,Application & Database Development,General Session (75 minutes),100,0
PASS Summit 2014,SQL Server Security Deep Dive,Enterprise Database Administration & Deployment,Half-Day Session (3 hours),400,0
PASS Summit 2014,Table Partitioning: the Secret Weapon for Your Big Data Problems,Enterprise Database Administration & Deployment,General Session (75 minutes),200,1
PASS Summit 2014,Increase your SSIS productivity with Biml,"BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2014,"Get Into Evaluation Context with DAX, the Language of Power Pivot","BI Platform Architecture, Development & Administration",General Session (75 minutes),200,0
PASS Summit 2014,You don’t know until you test: reducing risk in database delivery,Application & Database Development,General Session (75 minutes),100,0
PASS Summit 2014,The Secrets of Database Change Deployment Automation ,Application & Database Development,General Session (75 minutes),100,0
PASS Summit 2014,What Every DBA Should Know About SharePoint,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,Backup to the Cloud: On-Premise & Windows Azure Backups ,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,You're the DBA.  NOW What?,Enterprise Database Administration & Deployment,General Session (75 minutes),100,0
PASS Summit 2014,Is Independent Consulting for Me?,Professional Development,General Session (75 minutes),100,1
PASS Summit 2014,Implementing a Fraud Detection Framework using SQL Sever,BI Information Delivery,General Session (75 minutes),200,0
PASS Summit 2014,The Challenges and Pitfalls of Database Continuous Delivery,Application & Database Development,General Session (75 minutes),100,0
PASS Summit 2014,Understanding and Controlling Transaction Logs,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
PASS Summit 2014,T-SQL: Tips and Tricks,Application & Database Development,General Session (75 minutes),200,0
PASS Summit 2014,Floating on a Hybrid Cloud: SQL Server 2014 & Windows Azure,Enterprise Database Administration & Deployment,General Session (75 minutes),300,0
